4.802,2,2,2.00127331767638,0.41649312786339027,4.417766445539771
4.852,4,4,4.412463585671142,0.4122011541632316,8.824664739834372
4.902,6,6,6.90013537039395,0.4079967360261118,13.308132106420063
4.952,8,8,9.393403750079553,0.4038772213247173,17.79728097140427
5.002,10,10,11.877929578184636,0.39984006397441024,22.277769642159043
5.052,13,13,15.351134120780804,0.5938242280285037,28.94495834880931
5.102,30,30,33.008846358443904,3.3320266562132494,66.34087301465715
5.152,37,37,43.406996575784916,1.358695652173913,81.76569222795882
5.202,47,47,55.34428999918972,1.9223375624759709,104.2666275616657
5.252,53,53,63.53775514074442,1.1424219345011424,117.68017707524557
5.302,65,65,76.9837335233392,2.263296869105998,144.2470303924452
5.352,68,68,82.38410566579581,0.5605381165919282,150.94464378238771
5.402,61,61,76.25066746867748,-1.2958163643095149,135.95485110436798
5.452,42,42,55.98581574994084,-3.4849596478356566,94.50085610210519
5.502,30,30,40.175539031250615,-2.1810250817884405,67.99451394946219
5.552,15,15,22.23622821168059,-2.701729106628242,34.53449910505235
5.602,12,12,15.96933741729393,-0.5355230274901821,27.433814389803747
5.652,9,9,11.825431248636578,-0.5307855626326964,20.29464568600388
5.702,7,7,9.07390937366478,-0.350754121360926,15.723155252303854
5.752,8,8,9.577522491944505,0.17385257301808069,17.751375064962588
5.803,7,7,8.650443303798813,-0.17232465965879717,15.478118644140016
5.853,8,8,9.477950333811517,0.170852554245686,17.648802888057205
5.903,11,11,12.605615845131545,0.5082161612739285,24.113832006405474
5.953,16,16,18.117523239565184,0.8399126490844951,34.957435888649684
6.003,26,26,29.018078167510442,1.6658337497917708,56.68391191730221
6.053,37,37,41.793999366844616,1.8172806872625145,80.61128005410713
6.103,54,54,60.84810738437566,2.785515320334262,117.63362270470991
6.153,70,70,79.88917721182767,2.60035754916301,152.4895347609907
6.203,90,90,102.87911933126352,3.2242463324197965,196.10336566368332
6.253,99,99,115.45276176735383,1.4393091316168238,215.89207089897064
6.303,99,99,117.31711276651656,0.0,216.31711276651657
6.353,99,99,117.46641157980741,0.0,216.4664115798074
6.403,99,99,117.34552734340268,0.0,216.3455273434027
6.453,99,99,117.18464703911398,0.0,216.184647039114
6.503,99,99,117.02009027204583,0.0,216.02009027204582
6.553,99,99,116.85748363681456,0.0,215.85748363681455
6.603,84,84,101.6976349593843,-2.271694684234439,183.42594027514986
6.653,70,70,85.28598150599494,-2.104313843378927,153.181667662616
6.703,58,58,70.72355385737654,-1.7902431746978964,126.93331068267865
6.753,49,49,59.47290890824471,-1.332741003998223,107.14016790424648
6.803,41,41,49.74215918098555,-1.175951785976775,89.56620739500877
6.853,35,35,42.25845019421941,-0.8755289654166059,76.3829212288028
6.903,28,28,34.121751440564886,-1.0140518615094887,61.1076995790554
6.953,24,24,28.907486184462087,-0.5752912411908528,52.33219494327123
7.003,14,14,18.12787179558219,-1.4279594459517349,30.69991234963046
7.053,11,11,13.570235615423535,-0.4253509145044662,24.144884700919068
7.103,9,9,10.910493540113126,-0.2815711671124877,19.628922373000638
7.153,9,9,10.525303165121365,0.0,19.525303165121365
7.203,9,9,10.461238812317278,0.0,19.461238812317276
7.254,14,14,15.442133831309246,0.68927488282327,30.131408714132515
7.304,25,25,27.114202331778372,1.506024096385542,53.62022642816392
7.354,32,32,35.68700058903704,0.9518629317378298,68.63886352077488
7.404,33,33,37.819962262160594,0.1350621285791464,70.95502439073975
7.454,40,40,45.07378082400866,0.9390931043734908,86.01287392838213
7.504,57,57,63.00663390511842,2.26545842217484,122.27209232729327
7.554,65,65,73.34083054078877,1.0590415673815197,139.39987210817029
7.604,65,65,74.64503294855193,0.0,139.64503294855194
7.654,52,52,61.752421341592886,-1.69845832244578,112.0539630191471
7.704,37,37,45.01563101526387,-1.9470404984423677,80.0685905168215
7.754,26,26,31.805472145378367,-1.418622646376064,56.3868494990023
7.804,17,17,21.075534616270936,-1.1532547411583802,36.92227987511256
7.854,12,12,14.683414134997573,-0.6366182836771072,26.046795851320464
7.904,10,10,11.857719399670746,-0.25303643724696356,21.604682962423784
7.954,8,8,9.490786949920889,-0.25144581342720645,17.23934113649368
8.004,9,9,10.185755490994614,0.12493753123438281,19.310693022229
8.054,7,7,8.264682827290118,-0.24832381425378694,15.01635901303633
8.104,7,7,8.01982759468042,0.0,15.01982759468042
8.154,5,5,5.983545204155067,-0.24527839097375523,10.738266813181312
8.204,5,5,5.729344856674192,0.0,10.729344856674192
8.254,4,4,4.694129495599006,-0.121153380179307,8.5729761154197
8.304,3,3,3.5652853438823464,-0.12042389210019268,6.444861451782153
8.354,1,1,1.4267758371896513,-0.23940627244433807,2.187369564745313
8.404,0,0,0.16977342184550823,-0.11899095668729176,0.05078246515821647
8.454,0,0,0.020082022929442656,0.0,0.020082022929442656
8.504,0,0,0.0023614796483352137,0.0,0.0023614796483352137
8.554,0,0,0.00027606729580724964,0.0,0.00027606729580724964
8.604,0,0,3.208592466379006e-05,0.0,3.208592466379006e-05
8.654,0,0,3.7076409364213147e-06,0.0,3.7076409364213147e-06
8.704,0,0,4.2596977670281646e-07,0.0,4.2596977670281646e-07
8.754,0,0,4.866001561604027e-08,0.0,4.866001561604027e-08
8.804,0,0,5.527034940486173e-09,0.0,5.527034940486173e-09
8.854,0,0,6.242415790022784e-10,0.0,6.242415790022784e-10
8.904,0,0,7.010799404787494e-11,0.0,7.010799404787494e-11
8.954,0,0,7.829796074142834e-12,0.0,7.829796074142834e-12
9.004,0,0,8.695908567462055e-13,0.0,8.695908567462055e-13
9.054,0,0,9.60449366850238e-14,0.0,9.60449366850238e-14
9.104,0,0,1.05497513933462e-14,0.0,1.05497513933462e-14
9.154,0,0,1.1524744803742845e-15,0.0,1.1524744803742845e-15
