T,V_Proc,V_set,Error,Out,Calc,P,I,D,dt
2.248905658721924,2.294921875,3.8,-1.5050781249999998,25.60182413597391,-1.1696811702090772,-0.76758984375,-0.07687258191776576,-0.3252187445413114,0.015013933181762695
2.265920639038086,2.3388671875,3.8,-1.4611328124999998,26.16047644066949,-0.5586523046955819,-0.7451777343749999,-0.07174881856204147,0.2582742482414595,0.01701498031616211
2.2839412689208984,2.353515625,3.8,-1.4464843749999998,26.882032026908384,-0.7215555862388936,-0.7377070312499999,-0.06513559986611635,0.0812870448772227,0.0180206298828125
2.3009531497955322,2.2802734375,3.8,-1.5197265624999998,28.151810759111246,-1.2697787322028624,-0.7750605468749999,-0.06418267876191562,-0.4305355065659468,0.01701188087463379
2.318969488143921,2.3828125,3.8,-1.4171874999999998,28.365187429854593,-0.21337667074334765,-0.722765625,-0.05975589924889253,0.5691448535055449,0.018016338348388672
2.3389892578125,2.32421875,3.8,-1.4757812499999998,29.46404281749445,-1.0988553876398577,-0.7526484374999999,-0.05352750891750197,-0.29267944122235584,0.0200197696685791
2.35600209236145,2.32421875,3.8,-1.4757812499999998,30.272156249445278,-0.8081134319508256,-0.7526484374999999,-0.055464994450825714,0.0,0.017012834548950195
2.3750195503234863,2.3681640625,3.8,-1.4318359374999998,30.823494179772712,-0.5513379303274342,-0.730236328125,-0.05218039615968362,0.23107879395724945,0.019017457962036133
2.3920352458953857,2.3095703125,3.8,-1.4904296874999998,31.982648910757895,-1.1591547309851844,-0.760119140625,-0.054684401468648815,-0.3443511888915356,0.017015695571899414
2.433073043823242,2.3388671875,3.8,-1.4611328124999998,32.68996070973728,-0.7073117989793831,-0.7451777343749999,-0.03352404281789086,0.07138997821350762,0.041037797927856445
2.4530909061431885,2.3779296875,3.8,-1.4220703124999998,33.25723967113275,-0.5672789613954708,-0.7252558593749999,-0.03716132095545266,0.19513821893498173,0.02001786231994629
2.4761123657226562,2.275390625,3.8,-1.5246093749999998,34.5178626424969,-1.2606229713641515,-0.7775507812499999,-0.03766575467053684,-0.4454064354436148,0.023021459579467773
2.4931275844573975,4.6484375,3.8,0.8484375000000002,20.154928097330462,14.362934545166437,0.4327031250000001,-0.016382561085401037,13.946613981251838,0.01701521873474121
2.510145664215088,2.34375,3.8,-1.4562499999999998,34.469225024793566,-14.314296927463104,-0.7426875,-0.02902687517181388,-13.542582552291291,0.01701807975769043
2.5291595458984375,2.32421875,3.8,-1.4757812499999998,35.36062321928338,-0.891398194489814,-0.7526484374999999,-0.03602875385501788,-0.10272100313479625,0.01901388168334961
2.5471763610839844,2.3779296875,3.8,-1.4220703124999998,35.82882506994318,-0.46820185065979514,-0.7252558593749999,-0.04106159577346765,0.29811560448867247,0.018016815185546875
2.5631909370422363,2.314453125,3.8,-1.4855468749999998,37.03141613173752,-1.202591061794342,-0.7576289062499999,-0.04859472961014532,-0.3963674259341968,0.016014575958251953
2.580206871032715,2.34375,3.8,-1.4562499999999998,37.65367549071739,-0.6222593589798656,-0.7426875,-0.05174504098911323,0.17217318200924758,0.017015933990478516
2.5962202548980713,2.40234375,3.8,-1.3976562499999998,38.05612353671042,-0.4024480459930338,-0.7128046874999999,-0.05554821965584186,0.365904861162808,0.016013383865356445
2.612236261367798,2.3291015625,3.8,-1.4708984374999998,39.322858230248585,-1.2667346935381611,-0.7501582031249999,-0.05927030963431157,-0.4573061807788496,0.016016006469726562
2.6292507648468018,2.353515625,3.8,-1.4464843749999998,39.97623556154644,-0.6533773312978557,-0.7377070312499999,-0.05916001474994644,0.14348971470209068,0.017014503479003906
2.6442642211914062,2.353515625,3.8,-1.4464843749999998,40.77858599768133,-0.8023504361348932,-0.7377070312499999,-0.06464340488489324,0.0,0.015013456344604492
2.658277988433838,2.3193359375,3.8,-1.4806640624999998,41.85074761636254,-1.0721616186812102,-0.755138671875,-0.07312216760310707,-0.2439007792031032,0.01401376724243164
2.6752922534942627,2.3876953125,3.8,-1.4123046874999998,42.23776620435544,-0.38701858799289834,-0.7202753906249999,-0.0685200284988767,0.4017768311309783,0.017014265060424805
2.692307710647583,2.3291015625,3.8,-1.4708984374999998,43.398254344029105,-1.1604881396736693,-0.7501582031249999,-0.06597392264888229,-0.34435601389978704,0.017015457153320312
2.708322286605835,2.3291015625,3.8,-1.4708984374999998,44.21549873486447,-0.8172443908353657,-0.7501582031249999,-0.0670861877103658,0.0,0.016014575958251953
2.7223355770111084,4.6533203125,3.8,0.8533203125000002,27.241696101793575,16.973802633070893,0.4351933593750001,-0.04720806671515682,16.58581734041105,0.014013290405273438
2.7383506298065186,2.3388671875,3.8,-1.4611328124999998,42.491516043577064,-15.249819941783487,-0.7451777343749999,-0.05290636509323512,-14.451735842315252,0.016015052795410156
2.7513628005981445,2.3583984375,3.8,-1.4416015624999998,43.14272316616713,-0.6512071225900622,-0.735216796875,-0.0660901846299897,0.15009985891492755,0.013012170791625977
2.7673771381378174,2.3779296875,3.8,-1.4220703124999998,43.81260610647077,-0.6698829403036337,-0.7252558593749999,-0.06658810461515582,0.12196102368652206,0.01601433753967285
2.783390998840332,2.3095703125,3.8,-1.4904296874999998,45.06738454901964,-1.2547784425488755,-0.760119140625,-0.06778300850597686,-0.4268762934178987,0.01601386070251465
2.798405647277832,2.392578125,3.8,-1.4074218749999998,45.30338674230762,-0.23600219328798,-0.71778515625,-0.07106256549326463,0.5528455284552846,0.0150146484375
2.8124172687530518,2.3388671875,3.8,-1.4611328124999998,46.510289668594645,-1.206902926287023,-0.7451777343749999,-0.07839384375227913,-0.3833313481597441,0.014011621475219727
2.8274314403533936,2.3291015625,3.8,-1.4708984374999998,47.40579724840755,-0.8955075798129063,-0.7501582031249999,-0.08030666064636538,-0.06504271604154095,0.015014171600341797
2.8424441814422607,2.3681640625,3.8,-1.4318359374999998,47.95721075731419,-0.5514135089066401,-0.730236328125,-0.08137283571748055,0.26019565493584046,0.015012741088867188
2.859459161758423,2.34375,3.8,-1.4562499999999998,48.91824802855111,-0.9610372712369203,-0.7426875,-0.07486407776944286,-0.1434856934674775,0.01701498031616211
2.87447452545166,2.3583984375,3.8,-1.4416015624999998,49.63303769745953,-0.7147896689084154,-0.735216796875,-0.07712920033332497,0.0975563282999095,0.015015363693237305
2.8904871940612793,2.392578125,3.8,-1.4074218749999998,50.212059013700646,-0.5790213162411169,-0.71778515625,-0.07469019649985699,0.21345403650874006,0.01601266860961914
2.9055020809173584,2.314453125,3.8,-1.4855468749999998,51.56752433810083,-1.3554653244001837,-0.7576289062499999,-0.07751947704470098,-0.520316941105483,0.015014886856079102
2.937530755996704,2.3876953125,3.8,-1.4123046874999998,52.10511424343552,-0.5375899053346909,-0.7202753906249999,-0.045991434121919854,0.22867691941222887,0.0320286750793457
2.9605512619018555,2.353515625,3.8,-1.4464843749999998,53.03262820606326,-0.9275139626277344,-0.7377070312499999,-0.04133196892110361,-0.14847496245663094,0.023020505905151367
2.9815704822540283,2.3291015625,3.8,-1.4708984374999998,53.94018499401222,-0.9075567879489603,-0.7501582031249999,-0.04124745223698888,-0.11615113258697157,0.02101922035217285
2.996584177017212,4.6630859375,3.8,0.8630859375000002,37.97691914522746,15.963265848784756,0.4401738281250001,-0.022610831401479018,15.545702852061234,0.015013694763183594
3.0156021118164062,2.3486328125,3.8,-1.4513671874999998,50.918644547606135,-12.941725402378674,-0.7401972656249999,-0.031683464144700677,-12.169844672608974,0.019017934799194336
3.033618688583374,2.3583984375,3.8,-1.4416015624999998,51.63805988389692,-0.7194153362907892,-0.735216796875,-0.03840209387739285,0.05420355446160361,0.018016576766967773
3.052635431289673,2.3974609375,3.8,-1.4025390624999998,52.1890067768852,-0.5509468929882793,-0.7152949218749999,-0.04106306912987879,0.2054110980165994,0.019016742706298828
3.0676486492156982,2.3193359375,3.8,-1.4806640624999998,53.51510973228302,-1.3261029553978239,-0.755138671875,-0.05058950188077219,-0.5203747816420518,0.01501321792602539
3.083662986755371,2.3828125,3.8,-1.4171874999999998,53.896416437355796,-0.38130670507277703,-0.722765625,-0.05491440705397377,0.3963733269811967,0.01601433753967285
3.101691484451294,2.373046875,3.8,-1.4269531249999998,54.732005418014914,-0.8355889806591186,-0.7277460937499999,-0.05367517329974509,-0.05416771360937356,0.01802849769592285
3.121696949005127,4.599609375,3.8,0.7996093750000002,43.21703409310808,11.514971324906828,0.4078007812500001,-0.022600994557190147,11.129771538214017,0.020005464553833008
3.1387124061584473,2.3583984375,3.8,-1.4416015624999998,57.15710679103471,-13.940072697926626,-0.735216796875,-0.03323836938477204,-13.171617531666854,0.017015457153320312
